sofifa_id,short_name
238970,N. Butzen
238969,R. Laidlaw
238965,O. Kiomourtzoglou
238964,J. Welzmüller
238963,C. Greger
238962,M. Bauer
238961,M. Dombrowka
238958,R. Harper
238956,D. Bock
238955,D. Tuma
238953,M. Wolfram
238951,R. Eckardt
238945,M. Blažič
238944,Z. Majer
238942,N. Mitrović
238941,J. Balkovec
238938,B. Girth
238936,M. Kleinsorge
238934,M. Kremer
238927,J. Gies
238926,O. Haurits
238925,D. Ernst
238924,D. Keita-Ruel
238923,R. Scheu
238922,M. Kaye
238920,J. Córdova
238919,J. Pantemis
238918,O. Hawsawi
238913,M. Harzan
238902,S. Al Khaibari
238900,E. Demirović
238894,L. Wade-Slater
238885,Matheus Aias
238882,Dani Ojeda
238880,J. Pestaña
238877,Bastos
238873,P. Pellegri
238862,Lucas Possignolo
238860,Jadson
238858,Bruno Tabata
238857,Wilson Manafá
238856,Pedro Sá
238846,T. Archibald
238844,K. Al Dubaysh
238839,L. Wing
238837,M. Fernández
238834,A. Livingstone
238830,Alexandre Guedes
238820,Q. Maceiras
238815,L. Riveros
238813,J. Lundstram
238805,F. Hansch
238803,T. Baumgart
238802,P. Türpitz
238801,J. Dem
238796,N. Rajsel
238794,Vinícius Jr.
238793,T. Jacobsen
238792,L. Jensen
238786,O. Käuper
238784,B. Rother
238781,M. Hehne
238780,D. Volkmer
238779,J. Verlaat
238775,S. Kowalczyk
238767,J. Altamirano
238766,J. Riquelme
238765,J. Brandon
238759,Alex Pinto
238758,D. Campbell
238756,J. Strand Larsen
238752,F. Weber
238749,M. Nadé
238744,W. McKennie
238743,H. Wright
238737,R. Bidounga
238736,R. Dadashov
238734,T. Müller
238726,G. Marcussen
238725,K. Tshiembe
238717,E. Pinnock
238703,A. Brorsson
238697,H. El-Helwe
238694,L. Röser
238693,M. Röser
238692,K. Gjasula
238689,T. Siedschlag
238686,P. Sohm
238685,P. Herrmann
238684,J. Lorch
238683,A. Sicker
238682,D. Hägele
238678,K. Gehring
238674,K. Broll
238668,M. Hofrath
238667,A. Odabas
238666,A. Nandzik
238664,T. Maloney
238662,T. Puchacz
238660,N. Sangaré
238657,M. Heider
238649,D. Frick
238647,M. Schröter
238643,M. Bär
238642,J. Nietfeld
238637,S. Vasiliadis
238636,R. Preißinger
238633,P. Breitkreuz
238631,L. Schnellbacher
238628,J. Albrecht
238627,M. Dembélé
238621,Rodrigo Becão
238619,J. Nikolaou
238616,Pedro Neto
238613,O. Ural
238606,Jo Yong Jae
238599,N. Granatowski
238595,K. Rodrigues Pires
238594,A. Dej
238593,M. Heyer
238588,D. Buchholz
238587,A. Ildız
238583,J. Sims
238581,R. Vargas
238580,I. Voca
238579,Ha Seung Un
238578,Lee Jin Hyun
238577,Kang Ji Hoon
238576,Jeong Tae Wook
238570,Song Bum Keun
238569,K. Schindler
238563,D. Wiebe
238562,P. Hoffmann
238559,S. Mai
238557,L. Schweers
238555,J. Savarino
238550,R. Roache
238547,B. Baajaj
238546,M. Al Hamad
238545,F. Al Birekan
238537,G. Tello
238527,R. Shibamoto
238526,K. Tani
238521,H. Shirai
238520,R. Takae
238519,H. Al Shamrani
238516,L. Østigård
238511,T. Basila
238509,E. Youan
238506,O. Vojić
238505,M. Johnston
238504,A. Bassi
238503,L. Weinkauf
238502,L. Reilly
238497,M. Spielmann
238495,V. Retamal
238494,D. Gojko
238493,M. Meneses
238491,A. Oteh
238490,I. Chair
238489,T. Boss
238486,C. Oliveira Souza
238483,J. Kiersey
238482,L. Gray
238481,M. Al Qahtani
238480,M. Feigenspan
238479,Renê Santos
238476,D. Zagadou
238475,O. Verdon
238474,M. Chajia
238473,E. Mašović
238468,J. Mesa
238464,J. Mlakar
238463,A. Haidara
238461,Luis Perea
238460,R. Brewster
238458,E. Vertainen
238456,F. Obilor
238450,S. Raggett
238449,A. Ikedi
238447,H. Ishikawa
238446,Tachi
238413,A. Di Nardo
238409,M. Fossey
238403,A. Janata
238398,L. Fierro
238392,E. Owusu
238391,G. Kalulu
238390,A. Georgiou
238389,B. Wilmot
238385,Lim Chan Wool
238379,N. Nartey
238376,Park Sung Min
238374,F. Barragán
238373,L. Rivas
238372,S. Mauritz-Hansen
238370,M. Pongračić
238368,J. McAtee
238363,R. Obermair
238360,L. Wales
238359,Wendel
238357,A. Majrashi
238356,D. Jończy
238354,Ha Chang Rae
238351,Kim Dong Min
238347,Joo Hyun Ho
238346,H. Mendyl
238345,K. Tagawa
238343,D. Mushitu
238341,A. Dzabana
238336,J. Rankin-Costello
238326,M. Candlin
238320,M. Sepúlveda
238319,T. Edwards
238309,T. Damsgaard
238305,Nacho Vidal
238303,K. Velde
238301,T. Demirtaş
238298,M. Miño
238296,B. Mathis
238290,Son Suk Yong
238284,J. López
238282,M. Coulibaly
238274,F. Coman
238273,J. Marković
238271,P. Dárdai
238270,A. Erlingmark
238269,J. Pendant
238263,F. Knudsen
238260,J. Stott
238238,J. Schneider
238236,O. Brynhildsen
238235,H. Vetlesen
238234,A. Al Khulaif
238232,Han Kwang Song
238230,J. Campaz
238227,K. Diatta
238225,Olabe
238224,Marcão
238223,B. Bvuma
238222,F. Beijmo
238221,N. Tavares
238219,A. Byrne
238216,C. Gallagher
238214,M. Degerlund
238210,B. Bye
238203,J. Pirinen
238197,S. Bone
238196,A. Sigurðsson
238194,N. Bustos
238188,L. McCormick
238187,R. Nartey
238186,M. Bułka
238182,A. Amaya
238180,C. Spinelli
238179,D. Happe
238177,A. Hartigan
238171,J. Hope
238169,C. McGilp
238160,M. Demiral
238157,M. Rasmussen
238155,O. Alseth
238137,R. Matsuda
238134,T. Cuello
238132,N. Røjkjær
238131,H. Weigelt
238126,Guridi
238114,C. Vargas
238108,Jiang Tao
238106,Wang Wei
238105,Li Peng
238104,Zhu Jianrong
238103,Liu Junshuai
238097,Na Sang Ho
238095,N. Milenković
238091,C. Borchgrevink
238085,H. Ciftci
238076,M. Bersano
238074,R. James
238072,E. Löwen
238071,D. Sterling
238070,J. Cumming
238069,G. Carrasco
238068,M. Richter
238067,N. Zaniolo
238066,C. Polo
238065,K. Lankford
238062,B. Baningime
238060,N. Trott
238059,D. Kemp
238058,C. O'Hare
238056,J. Masson
238055,A. Al Najjar
238050,C. Ejuke
238049,P. Pomykal
238046,D. Camacho
238044,S. Al Khayri
238043,A. Al Obud
238041,T. Malacia
238040,M. Knoester
238038,J. Wehrmann
238037,N. Bazzana
238033,F. Niță
238018,D. van Crooij
238015,J. Opoku
238014,R. Janssen
238013,Jandrei
238009,M. Frese
238008,J. Elliott
238005,J. Żubrowski
238004,A. Guðmundsson
237997,U. Antuna
237995,D. Lainez
237994,N. Barrios
237989,S. Hanca
237988,T. Hara
237985,K. Danso
237983,M. Nazarit
237982,Y. Guzmán
237978,J. Díaz
237977,Kim Han Gil
237974,T. Brownsword
237973,K. Kuchaev
237969,S. Blaney
237965,Yeun Jong Gyu
237960,Mama Baldé
237959,J. Delem
237954,J. Smith
237943,D. Scarr
237942,P. Estupiñán
237937,F. Myhre
237936,A. Dønnum
237935,K. Klaesson
237933,B. Fleming
237930,S. Hausner
237927,E. McGinty
237926,J. Mahon
237920,B. Bronico
237919,K. Yoshio
237918,D. Sugimoto
237909,R. Michibuchi
237895,V. van Crooij
237893,T. Dekker
237890,A. Arellano
237889,J. Keaney
237888,C. Maloney
237886,C. Goslin
237885,C. Tovar
237882,L. Parunashvili
237876,B. Álvarez
237875,R. Schlegel
237872,T. Howe
237867,D. Cancola
237865,L. Colville
237860,K. McAllister
237854,R. Åstedt
237850,C. Echavarría
237848,E. Zaldívar
237845,Luís Silva
237844,A. Guliev
237841,M. Murillo
237840,M. Andersen
237839,K. Sadiki
237838,L. Banks
237836,J. Otálvaro
237831,S. Seedorf
237830,G. Matei
237825,N. Kirby
237823,H. Abe
237821,I. Oda
237819,N. Domínguez
237818,N. Arena
237809,J. Bowler
237807,D. Vente
237802,C. Haas
237800,R. Sawakami
237799,K. Sugimoto
237797,K. Sekiguchi
237796,T. Onozawa
237795,M. Nishimoto
237789,Y. Kimoto
237786,K. Funaki
237784,Y. Maruhashi
237782,H. Shoji
237781,K. Fujimoto
237780,K. Yamamura
237776,K. Tanno
237772,M. Verreth
237771,Lee Sang Min
237769,K. Kitagawa
237768,R. Shirasaki
237766,S. Kaneko
237764,R. Takeuchi
237763,M. Musaka
237762,Y. Kawai
237758,K. Matsubara
237757,Y. Tatsuta
237756,S. Kamata
237754,T. Inukai
237753,T. Iida
237752,T. Takagiwa
237751,Y. Nishibe
237750,K. Tokura
237749,D. Suga
237747,T. Arano
237745,H. Miyazawa
237742,K. Fukai
237739,R. Shindo
237737,M. Sevimler
237736,S. Awaka
237734,J. Guzmán
237726,N. Venema
237722,H. Al Geed
237721,A. Al Khaibari
237718,S. Ambri
237715,P. Cutrone
237714,D. Ingham
237712,V. Castellanos
237710,A. Fletcher
237708,M. Sylla
237705,D. Pierias
237704,João Virgínia
237702,M. Olosunde
237700,T. Kehinde
237697,D. Buffonge
237695,M. Ortega
237694,L. Sherif
237692,P. Foden
237688,S. Erimuya
237683,N. Holland
237681,T. Kubo
237679,R. Kolo-Muani
237678,I. Konaté
237677,R. McCourt
237671,M. Ahumada Acuña
237670,Bruno Xadas
237667,A. Al Joui
237665,K. Chinen
237662,B. Lennon
237657,E. Orona
237655,B. De Alba
237649,A. Villete
237647,A. Hrustić
237646,D. Muñoz
237642,R. Petretta
237640,N. Bajrami
237635,F. Pick
237631,L. Mothiba
237630,A. Paşcanu
237629,A. Maier
237622,N. Roa
237619,S. Twine
237615,G. Poluzzi
237613,M. Pompetti
237609,A. Zeka
237604,A. Franco
237601,U. Bapoh
237600,B. Srarfi
237599,A. De Angelis
237598,M. Troiani
237595,M. Friedl
237591,A. Mehremić
237582,K. Nagato
237581,D. Orgill
237580,D. Schmidt
237576,N. Insfrán
237575,J. Pourtau
237574,S. Tetteh
237566,K. Zachariassen
237563,A. Badji
237560,M. Djenepo
237556,C. Luyindama
237555,J. Bolingi
237554,M. Bokadi
237548,O. Haddadi
237546,J. Stojanović
237544,L. Vido
237541,André Pedrosa
237540,P. Förster
237539,L. Singh
237538,F. Rogic
237537,V. Kostevych
237536,M. İnan
237535,T. Matsumoto
237532,Rodrigo
237525,A. Bodart
237524,S. Kaba
237522,Jorge Cuenca
237520,M. Camara
237519,N. Marfelt
237512,G. Togni
237509,B. Lasme
237507,Park Yi-Young
237506,C. Owens
237503,C. Oduor
237502,D. Johnsen
237500,D. Lippert
237499,A. Sabiri
237498,F. Figueroa
237497,D. Barbosa
237496,D. Mihailovic
237494,O. Gnjatić
237490,P. Sontheimer
237479,B. Liddle
237477,M. Tavernier
237470,D. Casey
237469,Nouhou
237461,C. Colmán
237460,V. Kovačević
237456,L. Agbenyenu
237453,A. Onaiwu
237452,S. Yajima
237448,A. Delamea
237443,T. Okubo
237442,Eric Curbelo
237440,H. Delcroix
237439,T. Shimakawa
237436,R. Takano
237435,R. Meshino
237429,G. Miura
237428,S. Nakahara
237426,H. Nakabayashi
237425,Jang Gyeol Hee
237424,Paik Seung Ho
237423,J. Graham
237422,Y. Gómez
237420,V. Janjičić
237419,A. Abedzadeh
237415,J. Williams
237414,W. Popp
237410,V. Kravets
237407,C. Durkin
237399,E. Louro
237397,B. Kallman
237395,V. van den Bogert
237391,M. De Luca
237383,A. Bastoni
237382,F. Melegoni
237380,H. Keyta
237378,A. Dobre
237376,Juanjo Nieto
237371,L. Bengtsson
237368,B. Passi
237361,I. Sirelius
237359,L. Jonsson
237350,K. Larson
237348,N. Busch Thor
237347,A. Abdallah
237341,S. Stubbs
237340,Carlinhos
237337,T. Verlinden
237333,L. Verstraete
237332,A. May
237331,T. De Smet
237329,J. Willock
237324,V. Dragomir
237321,M. Berisha
237318,G. Bokwé
237317,R. Macek
237310,D. Mitchell
237307,H. Wingo
237303,O. Kharbin
237297,Y. Osorio
237291,G. Blanco Leschuk
237286,A. Connolly
237283,N. Reniero
237279,S. Shome
237257,J. Yueill
237256,J. Ebobisse
237255,M. Robinson
237254,K. Denkey
237253,A. Danladi
237250,S. Cleveland
237248,G. Berterame
237247,Vinícius
237245,E. Segura
237239,E. Bardhi
237238,S. McTominay
237236,I. Ünal
237235,A. Majok
237232,B. Şen
237227,I. Rozas
237226,J. Nyholm
237224,B. Wright
237223,J. Gressel
237221,J. Foyth
237220,C. Odoi-Atsem
237218,J. Hayes
237217,N. Hansen
237214,L. Abubakar
237213,J. Knight
237211,Yuri Ribeiro
237209,M. Mitrović
237208,P. Lewis
237207,S. Kalu
237205,A. Maynard-Brewer
237203,C. Paredes
237201,K. McIntosh
237198,A. Leautey
237190,T. Brewitt
237188,N. Bishop
237186,R. Zammarini
237184,K. Bare
237183,M. Rojas
237181,Y. Severin
237177,F. Flórez
237176,R. Schofield
237170,Aitor Lorea
237169,C. Bramall
237168,M. Matsumoto
237167,R. Miura
237161,S. Longstaff
237160,R. Williams
237157,G. McMahon
237156,M. Wagué
237155,S. Gnaka
237153,L. Blessing
237152,D. Irandust
237147,J. Chaverra
237146,Angel Sánchez
237144,B. Fernández
237143,H. Suárez
237140,L. Fritzson
237138,Y. Maziz
237135,Davidson
237132,G. Weissbeck
237131,J. Rodríguez
237128,T. Costantini
237127,D. Thiam
237122,T. Guidara
237116,K. Ford
237115,Wellington
237109,O. Karavaev
237108,M. Soisalo
237105,O. Cabezas
237102,Lee Sang Ki
237101,Lee Seung Mo
237098,Han Seung Gyu
237097,Moon Jung In
237095,Lee Ji Hoon
237091,Kim Hyeon Wook
237089,Park Won Jae
237087,Lee Jae Hyeong
237086,Kim Min Jae
237085,Yoo Seung Min
237081,V. Xenopoulos
237079,P. Staikos
237077,F. Boya
237075,C. Ramirez
237060,L. Cardoza
237059,B. Şahiner
237058,T. Jacobsen
237054,F. Ali
237051,M. Turay
237045,R. Pasquel
237044,S. Vergara
237043,R. Alvarado
237040,D. Nikolaou
237039,L. Lamprou
237037,R. Sears
237036,R. Barnett
237034,J. Hernández
237032,Javi Jiménez
237027,Kim Bo Seop
237026,D. Itter
237024,L. Itter
237023,Y. Merdji
237020,M. Al Zubaidi
237015,M. Qvist
237010,Deng Hanwen
237004,Hwang Ki Wook
237003,S. Birindelli
237000,R. Cannon
236999,D. Guzman
236998,J. Léa Siliki
236997,Cris Salvador
236996,A. Akkaynak
236995,Rubén Sánchez
236993,N. Lima
236991,A. Crognale
236989,S. Richey
236988,E. Nketiah
236987,B. Kamara
236983,Z. Veress
236976,A. Muhamedbegovic
236965,C. Fejér
236963,R. Niczuly
236955,P. Tomczyk
236947,J. Torunarigha
236946,N. Baeza
236944,F. Diabaté
236943,A. Chalá
236941,J. Hastie
236938,M. Wilks
236937,A. Melgalvis
236935,H. Wolf
236924,Bruno Wilson
236923,R. Cooney
236920,J. Kluivert
236918,A. Dreyer
236914,Álex Martín
236906,C. Villanueva
236905,B. Provoste
236901,A. Tîrcoveanu
236898,M. Aebischer
236897,M. Moya
236890,D. Genreau
236885,B. Vazquez
236883,M. Anderson
236882,Altamirano
236879,José Alonso
236877,Bruno Leite
236875,A. Poulsen
236869,Y. Güveli
236868,Arribas
236867,L. Dias
236861,F. Mosquera
236860,C. Mosquera
236859,H. Mancilla
236854,E. González
236850,F. Ávila
236849,D. Ceter
236846,Kenny Rocha Santos
236843,J. Pérez
236842,J. Torres
236841,J. Cortizo
236838,Y. Maleh
236837,N. Schiappacasse
236836,O. Okwonkwo
236831,A. Seydel
236830,Z. Youssouf
236829,A. Jung
236823,I. Pettersson
236822,G. Gudmundsson
236817,H. Maïga
236804,F. Medina
236794,J. Dakir
236792,T. Souček
236791,A. Barák
236788,M. Gillam
236787,D. Franke
236786,M. Terrier
236785,T. Abrahams
236783,K. Lunding
236778,M. Touray
236773,M. Siopis
236772,D. Szoboszlai
236764,A. Tanaka
236758,O. Christensen
236757,P. Klimala
236752,D. Bamba
236751,A. Hopmark
236750,S. Sørli
236748,E. Sivertsen
236747,L. González
236736,C. Deasy
236733,A. Al Najai
236727,Pepe Mena
236723,F. Ballo-Touré
236721,L. Fomba
236710,T. Nydam
236706,P. Almqvist
236705,E. Dahlqvist
236703,D. Raum
236699,S. Lukić
236697,J. Romil
236696,A. Chatzigiovanis
236695,Luis Muñoz
236692,Marc Gual
236690,M. Ngadeu
236689,K. Al Samiri
236683,F. Preston
236681,M. Thurnwald
236679,Melendo
236678,S. Lo Faso
236677,I. Tapia
236664,L. Rivas
236663,E. Balcombe
236662,P. Vagic
236661,F. Baak
236657,F. Ugrinic
236651,B. Koglin
236650,J. Brown
236639,Xeka
236638,A. Hidalgo
236636,A. Caci
236633,J. Bauza
236632,David Neres
236630,Walterson
236629,C. Operi
236627,J. Kade
236626,J. Koutroumbis
236624,A. Barkok
236621,P. Hamel
236618,L. Lemoine
236617,T. Vlietinck
236615,D. Rigo
236613,L. Grill
236611,R. Loft
236610,M. Kean
236604,L. Sandoval
236600,J. Tanganga
236593,C. Stengs
236592,L. Johansson
236591,E. Sylisufaj
236589,S. Pasquali
236588,Q. Bena
236587,M. Farfan
236586,Kim Jin Ya
236585,You Ju An
236583,J. Pavlenka
236572,O. Wijndal
236571,M. Paes
236557,O. Patrick
236556,M. Hongla
236555,Guilherme Schettine
236554,J. Möbius
236553,E. Huth
236551,H. Darling
236550,M. Ndjoli
236548,J. Zmrhal
236540,S. Adrian
236539,E. Torres
236537,G. Arteaga
236533,R. Glatzel
236532,R. Koch
236530,L. O'Brien
236529,S. Alzate
236527,S. Cáseres
236524,A. Ahmedhodzic
236522,E. Brignola
236518,A. Nordin
236515,Álvaro
236509,Diego Parras
236508,Adrián Diéguez
236507,T. Conechny
236506,M. Senesi
236505,Artur Jorge
236503,I. Fülöp
236499,Douglas Luiz
236498,S. Lammers
236496,M. Guendouzi
236495,A. Bolger
236492,Pedro Díaz
236487,D. Keillor-Dunn
236480,Y. Bissouma
236477,A. Claude Maurice
236474,M. Bundu
236471,M. Kaasa
236468,A. Aktas
236467,F. Götze
236466,C. Michelin
236462,L. Faye
236461,J. Mateta
236458,A. Poúngouras
236457,D. Giannoulis
236454,S. Doumbia
236448,B. Morgado
236447,R. Peña
236445,J. Kabongo
236441,F. Bustos
236437,J. Sbarra
236427,S. Olsson
236416,P. Mucha
236413,S. Kulenović
236406,M. Hamrol
236405,Lasure
236403,E. N'Dicka
236401,N. Mazraoui
236399,L. Bergsma
236398,Asier
236393,Marc Cardona
236391,Giovanni
236389,T. Holland
236379,J. Lunney
236378,A. Plizzari
236375,D. Wright
236372,Miguel Santos
236369,C. Zesiger
236368,G. Maggiore
236367,K. Mohammed
236365,C. Wood
236364,D. Watts
236361,D. Moore
236358,K. Flanagan
236355,Luiz Felipe
236351,R. González
236344,J. Molumby
236342,N. Mileusnić
236331,E. Cabaco
236330,V. Cojocaru
236328,R. German
236325,J. Vokins
236316,Y. Valery
236315,A. Jones
236311,M. Rog
236310,S. Hart
236308,R. Marchizza
236307,D. Graovac
236304,Josema
236301,Koke Vegas
236298,E. Atuesta
236297,M. Cortés
236295,Aarón Martín
236292,G. Cuomo
236288,I. Mathew
236287,N. Ibáñez
236279,I. Conté
236276,A. Danjuma Groeneveld
236273,K. Bartolec
236264,P. Aquino
236260,A. Santamaría
236259,S. Peña
236256,R. Abarca
236249,K. Digol
236248,B. Woodburn
236247,H. Kane
236246,O. Ejaria
236245,A. Elis
236244,T. Sibbick
236243,M. De Marchi
236239,A. Whiteman
236237,J. Bolado
236232,J. Chabalala
236230,V. Venditti
236222,D. Rodney
236221,D. Brašanac
236217,P. Neumann
236216,E. Mensah
236213,D. Diaw
236209,D. Hume
236198,Luis Marleiro
236197,Hélton Carvalhal
236196,Nito Carbelho
236194,Venanzio Meirás
236193,Dillson Teixeiro
236192,Claudio Silbeiro
236191,Enzio Julião
236189,Túlio Sandoiro
236178,Renato Rochela
236177,Heitor Mutto
236175,Marlion Rolim
236174,Kauã Reisende
236173,Alex Doneiro
236172,Nilson Padilho
236171,Felipe Soldivia
236170,Ever Sineiro
236169,Frederico Rendel
236168,Raphael Doninho
236167,Freddy Cardouso
236166,Ever Rodeiro
236165,Paulo Daineiro
236164,Martin Cordeia
236145,Luan Sendeiro
236143,Adrián Rocheira
236113,Jailson Oliva
236112,Douglas Armeira
236111,Vinicius Trieiro
236076,Marlion Simões
236075,Enzo Merques
236074,Fred Soidares
236072,Daniel Mestrança
236071,João Bardinho
236047,A. Granlund
236046,I. Zlobin
236045,Reinildo
236043,D. Batty
236038,K. Duncan
236037,P. Clement
236033,Dani Cárdenas
236029,C. Cockerill-Mollett
236028,Javi Díaz
236027,J. Brown
236025,H. Smith
236024,F. N'Goma
236020,C. González
236015,M. Gibbs-White
236012,C. Levingston
236011,C. Johnson
236010,C. Herc
236009,C. John
236008,B. Morris
236007,E. Barco
236005,J. Vom Steeg
236002,A. Al Nashi
235999,L. García
235997,Fran Beltrán
235996,N. Moumi Ngamaleu
235995,A. Borkovic
235994,D. Amos
235991,N. Cordero
235989,N. Briasco
235987,I. Gómez
235983,Alex Pozo
235981,P. Burner
235980,I. Morales
235979,A. Ramírez
235978,Kaiser
235975,A. Al Aryani
235971,Pablo Larrea
235970,Mario González
235960,G. Güney
235956,J. Behounek
235955,R. Guitane
235950,F. Barceló
235949,Strefezza
235947,J. Brunetta
235946,S. Lomónaco
235945,Marc Roca
235944,Brais Méndez
235943,Rafa Navarro
235942,F. Cassata
235937,A. Picchi
235929,C. D'Urso
235927,P. Cuadra
235926,M. Zaracho
235925,G. Gómez
235923,R. Öktem
235916,V. Mantovani
235913,E. Embleton
235906,M. Grødem
235899,D. Zeefuik
235893,I. Atiemwen
235890,M. Saadane
235889,C. Ünder
235888,I. Cardona
235887,G. Tormin
235883,R. Sessegnon
235881,M. Eid
235877,A. Belahmeur
235876,N. Gil
235875,Pol Lirola
235874,A. Balić
235872,Vitó
235867,L. Strizzolo
235866,C. Kouamé
235865,G. Fasolo
235863,M. Varnier
235860,M. Woud
235857,M. Bilir
235855,J. Asoro
235851,C. Moya
235849,M. Fofana
235846,J. Kayser
235844,E. Álvarez
235842,A. Pinamonti
235841,A. Bakayoko
235840,M. Di Gregorio
235836,Y. Rafael
235834,F. Depaoli
235830,D. Bowry
235824,T. Alarcón
235820,P. Gartler
235819,F. Iron
235815,S. Sidler
235814,R. Benzar
235813,R. Marin
235812,G. Kvilitaia
235808,J. Bedeau
235807,A. Morley
235805,F. Chiesa
235800,M. Šverko
235799,A. Sissako
235794,E. Eze
235790,K. Havertz
235787,André Teles
235785,C. Hall
235781,Santi Comesaña
235779,J. Noy
235773,L. James-Wildin
235771,T. Lowery
235770,H. Pickering
235769,O. Dale
235755,A. Trusty
235742,S. Nombe
235740,A. Paleari
235736,K. Sterling
235735,E. Ampadu
235729,D. Bates
235719,J. Soñora
235717,B. Özcan
235715,H. Paton
235714,M. Domínguez
235710,A. Al Yousif
235709,H. Al Jasim
235707,D. Flores
235706,Murilo
235704,S. Todd
235702,L. Del Pinto
235700,J. Green
235690,A. Bifulco
235689,A. Zaccagno
235675,M. García
235673,D. Maresic
235670,R. Lundqvist
235663,G. Til
235662,A. Mumin
235658,V. Nelsson
235656,W. Al Anazi
235652,U. Yuvakuran
235647,H. Sarpei
235642,R. Yates
235636,M. Madsen
235634,G. Konan
235633,Y. Diouf
235629,O. De Wolf
235626,M. Ambrose
235623,Álvaro Jiménez
235619,M. Edwards
235618,K. Wilson
235611,K. Gunnarshaug
235607,T. Rocha
235606,J. Karlstrøm
235605,T. Reid
235600,B. Al Mutairi
235590,P. Sisniega
235582,L. Badiashile
235580,I. Sackey
235579,M. Massop
235573,M. Godinho
235572,R. Sykes
235569,T. Ndombele
235565,D. Bronn
235563,M. Chouiar
235561,K. Fortuné
235554,I. Sacko
235553,Y. Salmier
235552,E. Seka
235548,M. Cabit
235545,Z. Al Bawardi
235544,S. Memišević
235536,F. Venegas
235535,R. Lovett
235534,D. Parra
235532,M. Roseth
235527,E. Oti Essigba
235526,D. Geiger
235522,Aleix Febas
235521,Carbonell
235519,I. Drešević
235516,R. Kaib
235515,Benito
235514,S. Al Rubaie
235513,S. Ganvoula
235512,Gelson Dala
235511,I. Torres
235507,Iban Salvador
235502,Luisinho
235500,A. Al Shammary
235499,D. Benlamri
235498,H. Raghfawi
235496,O. Rathbone
